name,link
Sleep-related eating disorder,https://www.mayoclinic.org/diseases-conditions/sleep-related-eating-disorder/symptoms-causes/syc-20356019
Sleepwalking,https://www.mayoclinic.org/diseases-conditions/sleepwalking/symptoms-causes/syc-20353506
"Slipped disk (See: Slipped disk, also known asHerniated disk)",https://www.mayoclinic.org/diseases-conditions/herniated-disk/symptoms-causes/syc-20354095
"Slow heartbeat (See: Slow heartbeat, also known asBradycardia)",https://www.mayoclinic.org/diseases-conditions/bradycardia/symptoms-causes/syc-20355474
"Small bowel bacterial overgrowth (See: Small bowel bacterial overgrowth, also known asSmall intestinal bacterial overgrowth (SIBO))",https://www.mayoclinic.org/diseases-conditions/small-intestinal-bacterial-overgrowth/symptoms-causes/syc-20370168
Small bowel cancer,https://www.mayoclinic.org/diseases-conditions/small-bowel-cancer/symptoms-causes/syc-20352497
"Small bowel prolapse (See: Small bowel prolapse, also known asSmall bowel prolapse (enterocele))",https://www.mayoclinic.org/diseases-conditions/enterocele/symptoms-causes/syc-20377661
Small bowel prolapse (enterocele),https://www.mayoclinic.org/diseases-conditions/enterocele/symptoms-causes/syc-20377661
Small intestinal bacterial overgrowth (SIBO),https://www.mayoclinic.org/diseases-conditions/small-intestinal-bacterial-overgrowth/symptoms-causes/syc-20370168
"Small intestine prolapse (See: Small intestine prolapse, also known asSmall bowel prolapse (enterocele))",https://www.mayoclinic.org/diseases-conditions/enterocele/symptoms-causes/syc-20377661
Small vessel disease,https://www.mayoclinic.org/diseases-conditions/small-vessel-disease/symptoms-causes/syc-20352117
Smallpox,https://www.mayoclinic.org/diseases-conditions/smallpox/symptoms-causes/syc-20353027
Snoring,https://www.mayoclinic.org/diseases-conditions/snoring/symptoms-causes/syc-20377694
Social anxiety disorder,https://www.mayoclinic.org/diseases-conditions/social-anxiety-disorder/symptoms-causes/syc-20353561
"Social anxiety disorder (social phobia) (See: Social anxiety disorder (social phobia), also known asSocial anxiety disorder)",https://www.mayoclinic.org/diseases-conditions/social-anxiety-disorder/symptoms-causes/syc-20353561
Soft palate cancer,https://www.mayoclinic.org/diseases-conditions/soft-palate-cancer/symptoms-causes/syc-20354183
Soft tissue sarcoma,https://www.mayoclinic.org/diseases-conditions/soft-tissue-sarcoma/symptoms-causes/syc-20377725
"Solar keratosis (See: Solar keratosis, also known asActinic keratosis)",https://www.mayoclinic.org/diseases-conditions/actinic-keratosis/symptoms-causes/syc-20354969
"Solar lentigines (See: Solar lentigines, also known asAge spots (liver spots))",https://www.mayoclinic.org/diseases-conditions/age-spots/symptoms-causes/syc-20355859
Solitary fibrous tumor,https://www.mayoclinic.org/diseases-conditions/solitary-fibrous-tumors/cdc-20395823
Solitary rectal ulcer syndrome,https://www.mayoclinic.org/diseases-conditions/rectal-ulcer/symptoms-causes/syc-20377749
Somatic symptom disorder,https://www.mayoclinic.org/diseases-conditions/somatic-symptom-disorder/symptoms-causes/syc-20377776
"Somnambulism (See: Somnambulism, also known asSleepwalking)",https://www.mayoclinic.org/diseases-conditions/sleepwalking/symptoms-causes/syc-20353506
Sore throat,https://www.mayoclinic.org/diseases-conditions/sore-throat/symptoms-causes/syc-20351635
Soy allergy,https://www.mayoclinic.org/diseases-conditions/soy-allergy/symptoms-causes/syc-20377802
"Spasmodic torticollis (See: Spasmodic torticollis, also known asCervical dystonia)",https://www.mayoclinic.org/diseases-conditions/cervical-dystonia/symptoms-causes/syc-20354123
Specific phobias,https://www.mayoclinic.org/diseases-conditions/specific-phobias/symptoms-causes/syc-20355156
"Specific reading disability (See: Specific reading disability, also known asDyslexia)",https://www.mayoclinic.org/diseases-conditions/dyslexia/symptoms-causes/syc-20353552
Spermatocele,https://www.mayoclinic.org/diseases-conditions/spermatocele/symptoms-causes/syc-20377829
Spider bites,https://www.mayoclinic.org/diseases-conditions/spider-bites/symptoms-causes/syc-20352371
Spina bifida,https://www.mayoclinic.org/diseases-conditions/spina-bifida/symptoms-causes/syc-20377860
Spinal arteriovenous malformation (AVM),https://www.mayoclinic.org/diseases-conditions/spinal-arteriovenous-malformation/symptoms-causes/syc-20355613
Spinal cord injury,https://www.mayoclinic.org/diseases-conditions/spinal-cord-injury/symptoms-causes/syc-20377890
Spinal cord tumor,https://www.mayoclinic.org/diseases-conditions/spinal-cord-tumor/symptoms-causes/syc-20350103
"Spinal curvature (See: Spinal curvature, also known asScoliosis)",https://www.mayoclinic.org/diseases-conditions/scoliosis/symptoms-causes/syc-20350716
Spinal headaches,https://www.mayoclinic.org/diseases-conditions/spinal-headaches/symptoms-causes/syc-20377913
Spinal stenosis,https://www.mayoclinic.org/diseases-conditions/spinal-stenosis/symptoms-causes/syc-20352961
"Splenomegaly (See: Splenomegaly, also known asEnlarged spleen (splenomegaly))",https://www.mayoclinic.org/diseases-conditions/enlarged-spleen/symptoms-causes/syc-20354326
"Spondylosis, cervical (See: Spondylosis, cervical, also known asCervical spondylosis)",https://www.mayoclinic.org/diseases-conditions/cervical-spondylosis/symptoms-causes/syc-20370787
Spontaneous coronary artery dissection (SCAD),https://www.mayoclinic.org/diseases-conditions/spontaneous-coronary-artery-dissection/symptoms-causes/syc-20353711
Sprained ankle,https://www.mayoclinic.org/diseases-conditions/sprained-ankle/symptoms-causes/syc-20353225
Sprains,https://www.mayoclinic.org/diseases-conditions/sprains/symptoms-causes/syc-20377938
Squamous cell carcinoma of the skin,https://www.mayoclinic.org/diseases-conditions/squamous-cell-carcinoma/symptoms-causes/syc-20352480
Stage 4 prostate cancer,https://www.mayoclinic.org/diseases-conditions/stage-4-prostate-cancer/symptoms-causes/syc-20377966
"Stammering (See: Stammering, also known asStuttering)",https://www.mayoclinic.org/diseases-conditions/stuttering/symptoms-causes/syc-20353572
Staph infections,https://www.mayoclinic.org/diseases-conditions/staph-infections/symptoms-causes/syc-20356221
"STDs (See: STDs, also known asSexually transmitted diseases (STDs))",https://www.mayoclinic.org/diseases-conditions/sexually-transmitted-diseases-stds/symptoms-causes/syc-20351240
"Steele-Richardson-Olszewski syndrome (See: Steele-Richardson-Olszewski syndrome, also known asProgressive supranuclear palsy)",https://www.mayoclinic.org/diseases-conditions/progressive-supranuclear-palsy/symptoms-causes/syc-20355659
"Stein-Leventhal syndrome (See: Stein-Leventhal syndrome, also known asPolycystic ovary syndrome (PCOS))",https://www.mayoclinic.org/diseases-conditions/pcos/symptoms-causes/syc-20353439
"Stenosing tenosynovitis (See: Stenosing tenosynovitis, also known asTrigger finger)",https://www.mayoclinic.org/diseases-conditions/trigger-finger/symptoms-causes/syc-20365100
"Stenosis, aortic valve (See: Stenosis, aortic valve, also known asAortic valve stenosis)",https://www.mayoclinic.org/diseases-conditions/aortic-stenosis/symptoms-causes/syc-20353139
"Stenosis, mitral valve (See: Stenosis, mitral valve, also known asMitral valve stenosis)",https://www.mayoclinic.org/diseases-conditions/mitral-valve-stenosis/symptoms-causes/syc-20353159
"Stenosis, pulmonary valve (See: Stenosis, pulmonary valve, also known asPulmonary valve stenosis)",https://www.mayoclinic.org/diseases-conditions/pulmonary-valve-stenosis/symptoms-causes/syc-20377034
"Stenosis, pyloric (See: Stenosis, pyloric, also known asPyloric stenosis)",https://www.mayoclinic.org/diseases-conditions/pyloric-stenosis/symptoms-causes/syc-20351416
"Stenosis, spinal (See: Stenosis, spinal, also known asSpinal stenosis)",https://www.mayoclinic.org/diseases-conditions/spinal-stenosis/symptoms-causes/syc-20352961
Stevens-Johnson syndrome,https://www.mayoclinic.org/diseases-conditions/stevens-johnson-syndrome/symptoms-causes/syc-20355936
Stickler syndrome,https://www.mayoclinic.org/diseases-conditions/stickler-syndrome/symptoms-causes/syc-20354067
"Stings, bee (See: Stings, bee, also known asBee sting)",https://www.mayoclinic.org/diseases-conditions/bee-stings/symptoms-causes/syc-20353869
"Stings, jellyfish (See: Stings, jellyfish, also known asJellyfish stings)",https://www.mayoclinic.org/diseases-conditions/jellyfish-stings/symptoms-causes/syc-20353284
"Stings, scorpion (See: Stings, scorpion, also known asScorpion sting)",https://www.mayoclinic.org/diseases-conditions/scorpion-stings/symptoms-causes/syc-20353859
Stomach cancer,https://www.mayoclinic.org/diseases-conditions/stomach-cancer/symptoms-causes/syc-20352438
"Stomach flu (See: Stomach flu, also known asViral gastroenteritis)",https://www.mayoclinic.org/diseases-conditions/viral-gastroenteritis/symptoms-causes/syc-20378847
"Stomach pain, nonulcer (See: Stomach pain, nonulcer, also known asFunctional dyspepsia)",https://www.mayoclinic.org/diseases-conditions/functional-dyspepsia/symptoms-causes/syc-20375709
Stomach polyps,https://www.mayoclinic.org/diseases-conditions/stomach-polyps/symptoms-causes/syc-20377992
"Stomatodynia (See: Stomatodynia, also known asBurning mouth syndrome)",https://www.mayoclinic.org/diseases-conditions/burning-mouth-syndrome/symptoms-causes/syc-20350911
"Stones, kidney (See: Stones, kidney, also known asKidney stones)",https://www.mayoclinic.org/diseases-conditions/kidney-stones/symptoms-causes/syc-20355755
"Stool holding (See: Stool holding, also known asEncopresis)",https://www.mayoclinic.org/diseases-conditions/encopresis/symptoms-causes/syc-20354494
"Strawberry hemangioma (See: Strawberry hemangioma, also known asHemangioma)",https://www.mayoclinic.org/diseases-conditions/hemangioma/symptoms-causes/syc-20352334
Strep throat,https://www.mayoclinic.org/diseases-conditions/strep-throat/symptoms-causes/syc-20350338
"Stress cardiomyopathy (See: Stress cardiomyopathy, also known asBroken heart syndrome)",https://www.mayoclinic.org/diseases-conditions/broken-heart-syndrome/symptoms-causes/syc-20354617
Stress fractures,https://www.mayoclinic.org/diseases-conditions/stress-fractures/symptoms-causes/syc-20354057
Stress incontinence,https://www.mayoclinic.org/diseases-conditions/stress-incontinence/symptoms-causes/syc-20355727
Stretch marks,https://www.mayoclinic.org/diseases-conditions/stretch-marks/symptoms-causes/syc-20351139
Stroke,https://www.mayoclinic.org/diseases-conditions/stroke/symptoms-causes/syc-20350113
"Stump pain (See: Stump pain, also known asPhantom pain)",https://www.mayoclinic.org/diseases-conditions/phantom-pain/symptoms-causes/syc-20376272
Stuttering,https://www.mayoclinic.org/diseases-conditions/stuttering/symptoms-causes/syc-20353572
Sty,https://www.mayoclinic.org/diseases-conditions/sty/symptoms-causes/syc-20378017
Subarachnoid hemorrhage,https://www.mayoclinic.org/diseases-conditions/subarachnoid-hemorrhage/symptoms-causes/syc-20361009
Subconjunctival hemorrhage (broken blood vessel in eye),https://www.mayoclinic.org/diseases-conditions/subconjunctival-hemorrhage/symptoms-causes/syc-20353826
"Subdural hematoma (See: Subdural hematoma, also known asIntracranial hematoma)",https://www.mayoclinic.org/diseases-conditions/intracranial-hematoma/symptoms-causes/syc-20356145
"Subfertility (See: Subfertility, also known asInfertility)",https://www.mayoclinic.org/diseases-conditions/infertility/symptoms-causes/syc-20354317
Sudden cardiac arrest,https://www.mayoclinic.org/diseases-conditions/sudden-cardiac-arrest/symptoms-causes/syc-20350634
Sudden infant death syndrome (SIDS),https://www.mayoclinic.org/diseases-conditions/sudden-infant-death-syndrome/symptoms-causes/syc-20352800
"Suicide (See: Suicide, also known asSuicide and suicidal thoughts)",https://www.mayoclinic.org/diseases-conditions/suicide/symptoms-causes/syc-20378048
Suicide and suicidal thoughts,https://www.mayoclinic.org/diseases-conditions/suicide/symptoms-causes/syc-20378048
Sun allergy,https://www.mayoclinic.org/diseases-conditions/sun-allergy/symptoms-causes/syc-20378077
"Sun poisoning (See: Sun poisoning, also known asPolymorphous light eruption)",https://www.mayoclinic.org/diseases-conditions/polymorphous-light-eruption/symptoms-causes/syc-20355868
Sunburn,https://www.mayoclinic.org/diseases-conditions/sunburn/symptoms-causes/syc-20355922
"Sunken chest (See: Sunken chest, also known asPectus excavatum)",https://www.mayoclinic.org/diseases-conditions/pectus-excavatum/symptoms-causes/syc-20355483
Supraventricular tachycardia,https://www.mayoclinic.org/diseases-conditions/supraventricular-tachycardia/symptoms-causes/syc-20355243
Suspicious breast lumps,https://www.mayoclinic.org/diseases-conditions/suspicious-breast-lumps/symptoms-causes/syc-20352786
"SVT (See: SVT, also known asSupraventricular tachycardia)",https://www.mayoclinic.org/diseases-conditions/supraventricular-tachycardia/symptoms-causes/syc-20355243
Sweating and body odor,https://www.mayoclinic.org/diseases-conditions/sweating-and-body-odor/symptoms-causes/syc-20353895
"Sweating, abnormally excessive (See: Sweating, abnormally excessive, also known asHyperhidrosis)",https://www.mayoclinic.org/diseases-conditions/hyperhidrosis/symptoms-causes/syc-20367152
Sweet's syndrome,https://www.mayoclinic.org/diseases-conditions/sweets-syndrome/symptoms-causes/syc-20351117
Swimmer's ear,https://www.mayoclinic.org/diseases-conditions/swimmers-ear/symptoms-causes/syc-20351682
Swimmer's itch,https://www.mayoclinic.org/diseases-conditions/swimmers-itch/symptoms-causes/syc-20355043
Swine flu (H1N1 flu),https://www.mayoclinic.org/diseases-conditions/swine-flu/symptoms-causes/syc-20378103
Swollen knee,https://www.mayoclinic.org/diseases-conditions/swollen-knee/symptoms-causes/syc-20378129
Swollen lymph nodes,https://www.mayoclinic.org/diseases-conditions/swollen-lymph-nodes/symptoms-causes/syc-20353902
"Syncope, vasovagal (See: Syncope, vasovagal, also known asVasovagal syncope)",https://www.mayoclinic.org/diseases-conditions/vasovagal-syncope/symptoms-causes/syc-20350527
"Syndrome X (See: Syndrome X, also known asMetabolic syndrome)",https://www.mayoclinic.org/diseases-conditions/metabolic-syndrome/symptoms-causes/syc-20351916
"Synostosis (See: Synostosis, also known asCraniosynostosis)",https://www.mayoclinic.org/diseases-conditions/craniosynostosis/symptoms-causes/syc-20354513
Synovial sarcoma,https://www.mayoclinic.org/diseases-conditions/synovial-sarcoma/cdc-20387747
Syphilis,https://www.mayoclinic.org/diseases-conditions/syphilis/symptoms-causes/syc-20351756
Syringomyelia,https://www.mayoclinic.org/diseases-conditions/syringomyelia/symptoms-causes/syc-20354771
Systemic capillary leak syndrome,https://www.mayoclinic.org/diseases-conditions/systemic-capillary-leak-syndrome/symptoms-causes/syc-20378147
"Systemic lupus erythematosus (See: Systemic lupus erythematosus, also known asLupus)",https://www.mayoclinic.org/diseases-conditions/lupus/symptoms-causes/syc-20365789
Systemic mastocytosis,https://www.mayoclinic.org/diseases-conditions/systemic-mastocytosis/symptoms-causes/syc-20352859
"Systemic sclerosis (See: Systemic sclerosis, also known asScleroderma)",https://www.mayoclinic.org/diseases-conditions/scleroderma/symptoms-causes/syc-20351952
Tachycardia,https://www.mayoclinic.org/diseases-conditions/tachycardia/symptoms-causes/syc-20355127
Takayasu's arteritis,https://www.mayoclinic.org/diseases-conditions/takayasus-arteritis/symptoms-causes/syc-20351335
"Takotsubo cardiomyopathy (See: Takotsubo cardiomyopathy, also known asBroken heart syndrome)",https://www.mayoclinic.org/diseases-conditions/broken-heart-syndrome/symptoms-causes/syc-20354617
